code_qlib,code_gildata,name,sw_l1
SZ002249,002249.SZ,大洋电机,电力设备
SZ002250,002250.SZ,联化科技,基础化工
SZ002251,002251.SZ,步步高,商贸零售
SZ002252,002252.SZ,上海莱士,医药生物
SZ002253,002253.SZ,川大智胜,计算机
SZ002254,002254.SZ,泰和新材,基础化工
SZ002255,002255.SZ,海陆重工,电力设备
SZ002256,002256.SZ,兆新股份,公用事业
SZ002258,002258.SZ,利尔化学,基础化工
SZ002259,002259.SZ,升达林业,公用事业
SZ002261,002261.SZ,拓维信息,计算机
SZ002262,002262.SZ,恩华药业,医药生物
SZ002263,002263.SZ,大东南,基础化工
SZ002264,002264.SZ,新华都,传媒
SZ002265,002265.SZ,建设工业,汽车
SZ002266,002266.SZ,浙富控股,环保
SZ002267,002267.SZ,陕天然气,公用事业
SZ002268,002268.SZ,电科网安,计算机
SZ002269,002269.SZ,美邦服饰,纺织服饰
SZ002270,002270.SZ,华明装备,电力设备
SZ002271,002271.SZ,东方雨虹,建筑材料
SZ002272,002272.SZ,川润股份,机械设备
SZ002273,002273.SZ,水晶光电,电子
SZ002274,002274.SZ,华昌化工,基础化工
SZ002275,002275.SZ,桂林三金,医药生物
SZ002276,002276.SZ,万马股份,电力设备
SZ002277,002277.SZ,友阿股份,商贸零售
SZ002278,002278.SZ,神开股份,机械设备
SZ002281,002281.SZ,光迅科技,通信
SZ002282,002282.SZ,博深股份,机械设备
SZ002283,002283.SZ,天润工业,汽车
SZ002284,002284.SZ,亚太股份,汽车
SZ002285,002285.SZ,世联行,房地产
SZ002286,002286.SZ,保龄宝,农林牧渔
SZ002287,002287.SZ,奇正藏药,医药生物
SZ002289,002289.SZ,宇顺电子,电子
SZ002290,002290.SZ,禾盛新材,家用电器
SZ002291,002291.SZ,遥望科技,传媒
SZ002292,002292.SZ,奥飞娱乐,传媒
SZ002293,002293.SZ,罗莱生活,纺织服饰
SZ002294,002294.SZ,信立泰,医药生物
SZ002295,002295.SZ,精艺股份,有色金属
SZ002296,002296.SZ,辉煌科技,通信
SZ002297,002297.SZ,博云新材,国防军工
SZ002298,002298.SZ,中电鑫龙,计算机
SZ002299,002299.SZ,圣农发展,农林牧渔
SZ002300,002300.SZ,太阳电缆,电力设备
SZ002301,002301.SZ,齐心集团,轻工制造
SZ002302,002302.SZ,西部建设,建筑材料
SZ002303,002303.SZ,美盈森,轻工制造
SZ002304,002304.SZ,洋河股份,食品饮料
SZ002305,002305.SZ,*ST南置,房地产
SZ002306,002306.SZ,ST云网,社会服务
SZ002307,002307.SZ,北新路桥,建筑装饰
SZ002309,002309.SZ,中利集团,电力设备
SZ002310,002310.SZ,东方新能,公用事业
SZ002311,002311.SZ,海大集团,农林牧渔
SZ002312,002312.SZ,川发龙蟒,基础化工
SZ002313,002313.SZ,日海智能,通信
SZ002314,002314.SZ,南山控股,房地产
SZ002315,002315.SZ,焦点科技,商贸零售
SZ002316,002316.SZ,亚联发展,综合
SZ002317,002317.SZ,众生药业,医药生物
SZ002318,002318.SZ,久立特材,钢铁
SZ002319,002319.SZ,乐通股份,基础化工
SZ002320,002320.SZ,海峡股份,交通运输
SZ002321,002321.SZ,华英农业,农林牧渔
SZ002322,002322.SZ,理工能科,计算机
SZ002323,002323.SZ,*ST雅博,建筑装饰
SZ002324,002324.SZ,普利特,基础化工
SZ002326,002326.SZ,永太科技,基础化工
SZ002327,002327.SZ,富安娜,纺织服饰
SZ002328,002328.SZ,新朋股份,汽车
SZ002329,002329.SZ,皇氏集团,食品饮料
SZ002330,002330.SZ,得利斯,食品饮料
SZ002331,002331.SZ,皖通科技,计算机
SZ002332,002332.SZ,仙琚制药,医药生物
SZ002333,002333.SZ,罗普斯金,建筑材料
SZ002334,002334.SZ,英威腾,机械设备
SZ002335,002335.SZ,科华数据,电力设备
SZ002337,002337.SZ,赛象科技,机械设备
SZ002338,002338.SZ,奥普光电,国防军工
SZ002339,002339.SZ,积成电子,电力设备
SZ002340,002340.SZ,格林美,电力设备
SZ002342,002342.SZ,巨力索具,机械设备
SZ002343,002343.SZ,慈文传媒,传媒
SZ002344,002344.SZ,海宁皮城,商贸零售
SZ002345,002345.SZ,潮宏基,纺织服饰
SZ002346,002346.SZ,柘中股份,电力设备
SZ002347,002347.SZ,泰尔股份,机械设备
SZ002348,002348.SZ,高乐股份,轻工制造
SZ002349,002349.SZ,精华制药,医药生物
SZ002350,002350.SZ,北京科锐,电力设备
SZ002351,002351.SZ,漫步者,电子
SZ002352,002352.SZ,顺丰控股,交通运输
SZ002353,002353.SZ,杰瑞股份,机械设备
SZ002354,002354.SZ,天娱数科,传媒
SZ002355,002355.SZ,兴民智通,汽车
SZ002356,002356.SZ,鹏飞绿能,商贸零售
SZ002357,002357.SZ,富临运业,交通运输
SZ002358,002358.SZ,森源电气,电力设备
SZ002360,002360.SZ,ST同德,基础化工
SZ002361,002361.SZ,神剑股份,基础化工
SZ002362,002362.SZ,汉王科技,计算机
SZ002363,002363.SZ,隆基机械,汽车
SZ002364,002364.SZ,中恒电气,电力设备
SZ002365,002365.SZ,永安药业,医药生物
SZ002366,002366.SZ,融发核电,电力设备
SZ002367,002367.SZ,康力电梯,机械设备
SZ002368,002368.SZ,太极股份,计算机
SZ002369,002369.SZ,卓翼科技,电子
SZ002370,002370.SZ,亚太药业,医药生物
SZ002371,002371.SZ,北方华创,电子
SZ002372,002372.SZ,伟星新材,建筑材料
SZ002373,002373.SZ,千方科技,计算机
SZ002374,002374.SZ,中锐股份,轻工制造
SZ002375,002375.SZ,亚厦股份,建筑装饰
SZ002376,002376.SZ,新北洋,计算机
SZ002377,002377.SZ,国创高新,石油石化
SZ002378,002378.SZ,章源钨业,有色金属
SZ002379,002379.SZ,宏桥控股,有色金属
SZ002380,002380.SZ,科远智慧,计算机
SZ002381,002381.SZ,双箭股份,基础化工
SZ002382,002382.SZ,蓝帆医疗,医药生物
SZ002383,002383.SZ,合众思壮,国防军工
SZ002384,002384.SZ,东山精密,电子
SZ002385,002385.SZ,大北农,农林牧渔
SZ002386,002386.SZ,天原股份,基础化工
SZ002387,002387.SZ,维信诺,电子
SZ002388,002388.SZ,新亚制程,电子
SZ002389,002389.SZ,航天彩虹,国防军工
SZ002390,002390.SZ,信邦制药,医药生物
SZ002391,002391.SZ,长青股份,基础化工
SZ002392,002392.SZ,北京利尔,建筑材料
SZ002393,002393.SZ,力生制药,医药生物
SZ002394,002394.SZ,联发股份,纺织服饰
SZ002395,002395.SZ,双象股份,基础化工
SZ002396,002396.SZ,星网锐捷,通信
SZ002397,002397.SZ,梦洁股份,纺织服饰
SZ002398,002398.SZ,垒知集团,建筑材料
SZ002399,002399.SZ,海普瑞,医药生物
SZ002400,002400.SZ,省广集团,传媒
SZ002401,002401.SZ,中远海科,计算机
SZ002402,002402.SZ,和而泰,电子
SZ002403,002403.SZ,爱仕达,家用电器
SZ002404,002404.SZ,嘉欣丝绸,纺织服饰
SZ002405,002405.SZ,四维图新,计算机
SZ002406,002406.SZ,远东传动,汽车
SZ002407,002407.SZ,多氟多,基础化工
SZ002408,002408.SZ,齐翔腾达,石油石化
SZ002409,002409.SZ,雅克科技,电子
SZ002410,002410.SZ,广联达,计算机
SZ002412,002412.SZ,汉森制药,医药生物
SZ002413,002413.SZ,雷科防务,国防军工
SZ002414,002414.SZ,高德红外,国防军工
SZ002415,002415.SZ,海康威视,计算机
SZ002416,002416.SZ,爱施德,商贸零售
SZ002418,002418.SZ,康盛股份,家用电器
SZ002419,002419.SZ,天虹股份,商贸零售
SZ002420,002420.SZ,毅昌科技,综合
SZ002421,002421.SZ,达实智能,计算机
SZ002422,002422.SZ,科伦药业,医药生物
SZ002423,002423.SZ,中粮资本,非银金融
SZ002424,002424.SZ,ST百灵,医药生物
SZ002425,002425.SZ,凯撒文化,传媒
SZ002426,002426.SZ,胜利精密,电子
SZ002427,002427.SZ,尤夫股份,基础化工
SZ002428,002428.SZ,云南锗业,有色金属
SZ002429,002429.SZ,兆驰股份,家用电器
SZ002430,002430.SZ,杭氧股份,基础化工
SZ002431,002431.SZ,ST棕榈,建筑装饰
SZ002432,002432.SZ,九安医疗,医药生物
SZ002434,002434.SZ,万里扬,汽车
SZ002436,002436.SZ,兴森科技,电子
SZ002437,002437.SZ,誉衡药业,医药生物
SZ002438,002438.SZ,江苏神通,机械设备
SZ002439,002439.SZ,启明星辰,计算机
SZ002440,002440.SZ,闰土股份,基础化工
SZ002441,002441.SZ,众业达,电力设备
SZ002442,002442.SZ,龙星科技,基础化工
SZ002443,002443.SZ,金洲管道,钢铁
SZ002444,002444.SZ,巨星科技,机械设备
SZ002445,002445.SZ,中南文化,机械设备
SZ002446,002446.SZ,盛路通信,国防军工
SZ002448,002448.SZ,中原内配,汽车
SZ002449,002449.SZ,国星光电,电子
SZ002451,002451.SZ,摩恩电气,电力设备
SZ002452,002452.SZ,长高电气,电力设备
SZ002453,002453.SZ,华软科技,基础化工
SZ002454,002454.SZ,松芝股份,汽车
SZ002455,002455.SZ,百川股份,基础化工
SZ002456,002456.SZ,欧菲光,电子
SZ002457,002457.SZ,青龙管业,建筑材料
SZ002458,002458.SZ,益生股份,农林牧渔
SZ002459,002459.SZ,晶澳科技,电力设备
SZ002460,002460.SZ,赣锋锂业,有色金属
SZ002461,002461.SZ,珠江啤酒,食品饮料
SZ002462,002462.SZ,嘉事堂,医药生物
SZ002463,002463.SZ,沪电股份,电子
SZ002465,002465.SZ,海格通信,国防军工
SZ002466,002466.SZ,天齐锂业,有色金属
SZ002467,002467.SZ,二六三,通信
SZ002468,002468.SZ,申通快递,交通运输
SZ002469,002469.SZ,三维化学,建筑装饰
SZ002470,002470.SZ,金正大,基础化工
SZ002471,002471.SZ,中超控股,电力设备
SZ002472,002472.SZ,双环传动,汽车
SZ002474,002474.SZ,榕基软件,计算机
SZ002475,002475.SZ,立讯精密,电子
SZ002476,002476.SZ,新叶股份,石油石化
SZ002478,002478.SZ,常宝股份,钢铁
SZ002479,002479.SZ,富春环保,公用事业
SZ002480,002480.SZ,新筑股份,公用事业
SZ002481,002481.SZ,双塔食品,农林牧渔
SZ002482,002482.SZ,广田集团,建筑装饰
SZ002483,002483.SZ,润邦股份,机械设备
SZ002484,002484.SZ,江海股份,电子
SZ002485,002485.SZ,ST雪发,交通运输
SZ002486,002486.SZ,嘉麟杰,纺织服饰
SZ002487,002487.SZ,大金重工,电力设备
SZ002488,002488.SZ,金固股份,汽车
SZ002489,002489.SZ,浙江永强,轻工制造
SZ002490,002490.SZ,山东墨龙,机械设备
SZ002491,002491.SZ,通鼎互联,通信
SZ002492,002492.SZ,恒基达鑫,交通运输
SZ002493,002493.SZ,荣盛石化,石油石化
SZ002494,002494.SZ,华斯股份,纺织服饰
SZ002495,002495.SZ,佳隆股份,食品饮料
SZ002496,002496.SZ,辉丰股份,基础化工
SZ002497,002497.SZ,雅化集团,基础化工
SZ002498,002498.SZ,汉缆股份,电力设备
SZ002500,002500.SZ,山西证券,非银金融
SZ002501,002501.SZ,*ST利源,有色金属
SZ002506,002506.SZ,协鑫集成,电力设备
SZ002507,002507.SZ,涪陵榨菜,食品饮料
SZ002508,002508.SZ,老板电器,家用电器
SZ002510,002510.SZ,天汽模,汽车
SZ002511,002511.SZ,中顺洁柔,美容护理
SZ002512,002512.SZ,ST达华,计算机
SZ002513,002513.SZ,蓝丰生化,基础化工
SZ002514,002514.SZ,*ST宝馨,机械设备
SZ002515,002515.SZ,金字火腿,食品饮料
SZ002516,002516.SZ,旷达科技,汽车
SZ002517,002517.SZ,恺英网络,传媒
SZ002518,002518.SZ,科士达,电力设备
SZ002519,002519.SZ,银河电子,国防军工
SZ002520,002520.SZ,日发精机,机械设备
SZ002521,002521.SZ,齐峰新材,轻工制造
SZ002522,002522.SZ,浙江众成,基础化工
SZ002523,002523.SZ,天桥起重,机械设备
SZ002524,002524.SZ,光正眼科,医药生物
SZ002526,002526.SZ,山东矿机,机械设备
SZ002527,002527.SZ,新时达,机械设备
SZ002528,002528.SZ,*ST英飞,计算机
SZ002529,002529.SZ,海源复材,机械设备
SZ002530,002530.SZ,金财互联,机械设备
SZ002531,002531.SZ,天顺风能,电力设备
SZ002532,002532.SZ,天山铝业,有色金属
SZ002533,002533.SZ,金杯电工,电力设备
SZ002534,002534.SZ,西子洁能,电力设备
SZ002535,002535.SZ,林州重机,机械设备
SZ002536,002536.SZ,飞龙股份,汽车
SZ002537,002537.SZ,海联金汇,汽车
SZ002538,002538.SZ,ST司特,基础化工
SZ002539,002539.SZ,云图控股,基础化工
SZ002540,002540.SZ,亚太科技,有色金属
SZ002541,002541.SZ,鸿路钢构,建筑装饰
SZ002542,002542.SZ,*ST中岩,建筑装饰
SZ002543,002543.SZ,万和电气,家用电器
SZ002544,002544.SZ,普天科技,通信
SZ002545,002545.SZ,东方铁塔,基础化工
SZ002546,002546.SZ,新联电子,电力设备
SZ002547,002547.SZ,*ST春兴,汽车
SZ002548,002548.SZ,金新农,农林牧渔
SZ002549,002549.SZ,凯美特气,基础化工
SZ002550,002550.SZ,千红制药,医药生物
SZ002551,002551.SZ,尚荣医疗,医药生物
SZ002552,002552.SZ,宝鼎科技,电子
SZ002553,002553.SZ,南方精工,汽车
SZ002554,002554.SZ,惠博普,石油石化
SZ002555,002555.SZ,三七互娱,传媒
SZ002556,002556.SZ,辉隆股份,农林牧渔
SZ002557,002557.SZ,洽洽食品,食品饮料
SZ002558,002558.SZ,巨人网络,传媒
SZ002559,002559.SZ,亚威股份,机械设备
SZ002560,002560.SZ,通达股份,电力设备
SZ002561,002561.SZ,徐家汇,商贸零售
SZ002562,002562.SZ,兄弟科技,基础化工
SZ002563,002563.SZ,森马服饰,纺织服饰
SZ002564,002564.SZ,天沃科技,机械设备
SZ002565,002565.SZ,顺灏股份,轻工制造
SZ002566,002566.SZ,益盛药业,医药生物
SZ002567,002567.SZ,唐人神,农林牧渔
SZ002568,002568.SZ,百润股份,食品饮料
SZ002569,002569.SZ,*ST步森,纺织服饰
SZ002570,002570.SZ,贝因美,食品饮料
SZ002571,002571.SZ,德力股份,轻工制造
SZ002572,002572.SZ,索菲亚,轻工制造
SZ002573,002573.SZ,清新环境,环保
SZ002574,002574.SZ,明牌珠宝,纺织服饰
SZ002575,002575.SZ,群兴玩具,综合
SZ002576,002576.SZ,通达动力,电力设备
SZ002577,002577.SZ,雷柏科技,计算机
SZ002578,002578.SZ,闽发铝业,有色金属
SZ002579,002579.SZ,中京电子,电子
SZ002580,002580.SZ,圣阳股份,电力设备
SZ002581,002581.SZ,*ST未名,医药生物
SZ002582,002582.SZ,好想你,食品饮料
SZ002583,002583.SZ,海能达,通信
SZ002584,002584.SZ,西陇科学,电子
SZ002585,002585.SZ,双星新材,基础化工
SZ002586,002586.SZ,围海股份,建筑装饰
SZ002587,002587.SZ,奥拓电子,电子
SZ002588,002588.SZ,史丹利,基础化工
SZ002589,002589.SZ,瑞康医药,医药生物
SZ002590,002590.SZ,万安科技,汽车
SZ002591,002591.SZ,恒大高新,基础化工
SZ002592,002592.SZ,ST八菱,汽车
SZ002593,002593.SZ,日上集团,建筑装饰
SZ002594,002594.SZ,比亚迪,汽车
SZ002595,002595.SZ,豪迈科技,机械设备
SZ002596,002596.SZ,海南瑞泽,建筑材料
SZ002597,002597.SZ,金禾实业,基础化工
SZ002598,002598.SZ,ST章鼓,机械设备
SZ002599,002599.SZ,盛通股份,轻工制造
SZ002600,002600.SZ,领益智造,电子
SZ002601,002601.SZ,龙佰集团,基础化工
SZ002602,002602.SZ,世纪华通,传媒
SZ002603,002603.SZ,以岭药业,医药生物
SZ002605,002605.SZ,姚记科技,传媒
SZ002606,002606.SZ,大连电瓷,电力设备
SZ002607,002607.SZ,中公教育,社会服务
SZ002608,002608.SZ,江苏国信,公用事业
SZ002609,002609.SZ,捷顺科技,计算机
SZ002611,002611.SZ,东方精工,机械设备
SZ002612,002612.SZ,朗姿股份,纺织服饰
SZ002613,002613.SZ,北玻股份,建筑材料
SZ002614,002614.SZ,奥佳华,家用电器
SZ002615,002615.SZ,哈尔斯,轻工制造
SZ002616,002616.SZ,长青集团,公用事业
SZ002617,002617.SZ,露笑科技,公用事业
SZ002620,002620.SZ,*ST瑞和,建筑装饰
SZ002622,002622.SZ,皓宸医疗,医药生物
SZ002623,002623.SZ,亚玛顿,电力设备
SZ002624,002624.SZ,完美世界,传媒
SZ002625,002625.SZ,光启技术,国防军工
SZ002626,002626.SZ,金达威,食品饮料
SZ002627,002627.SZ,三峡旅游,社会服务
SZ002628,002628.SZ,成都路桥,建筑装饰
SZ002629,002629.SZ,仁智股份,石油石化
SZ002630,002630.SZ,*ST华西,电力设备
SZ002631,002631.SZ,德尔未来,轻工制造
SZ002632,002632.SZ,道明光学,基础化工
SZ002633,002633.SZ,申科股份,机械设备
SZ002634,002634.SZ,*ST棒杰,纺织服饰
SZ002635,002635.SZ,安洁科技,电子
SZ002636,002636.SZ,金安国纪,电子
SZ002637,002637.SZ,赞宇科技,基础化工
SZ002638,002638.SZ,勤上股份,家用电器
SZ002639,002639.SZ,雪人集团,机械设备
SZ002640,002640.SZ,跨境通,商贸零售
SZ002641,002641.SZ,公元股份,建筑材料
SZ002642,002642.SZ,荣联科技,计算机
SZ002643,002643.SZ,万润股份,电子
SZ002644,002644.SZ,佛慈制药,医药生物
SZ002645,002645.SZ,华宏科技,环保
SZ002646,002646.SZ,天佑德酒,食品饮料
SZ002647,002647.SZ,仁东控股,非银金融
SZ002648,002648.SZ,卫星化学,基础化工
SZ002649,002649.SZ,博彦科技,计算机
SZ002650,002650.SZ,ST加加,食品饮料
SZ002651,002651.SZ,利君股份,国防军工
SZ002652,002652.SZ,扬子新材,建筑材料
SZ002653,002653.SZ,海思科,医药生物
SZ002654,002654.SZ,万润科技,电子
SZ002655,002655.SZ,共达电声,电子
SZ002656,002656.SZ,摩登大道,纺织服饰
SZ002657,002657.SZ,中科金财,计算机
SZ002658,002658.SZ,雪迪龙,环保
SZ002659,002659.SZ,凯文教育,社会服务
SZ002660,002660.SZ,茂硕电源,电子
SZ002661,002661.SZ,克明食品,食品饮料
SZ002662,002662.SZ,峰璟股份,汽车
SZ002663,002663.SZ,普邦股份,建筑装饰
SZ002664,002664.SZ,信质集团,汽车
SZ002666,002666.SZ,德联集团,基础化工
SZ002667,002667.SZ,*ST威领,机械设备
SZ002668,002668.SZ,TCL智家,家用电器
SZ002669,002669.SZ,康达新材,基础化工
SZ002670,002670.SZ,国盛证券,非银金融
SZ002671,002671.SZ,龙泉股份,建筑材料
SZ002672,002672.SZ,东江环保,环保
SZ002673,002673.SZ,西部证券,非银金融
SZ002674,002674.SZ,兴业科技,纺织服饰
SZ002675,002675.SZ,东诚药业,医药生物
SZ002676,002676.SZ,顺威股份,家用电器
SZ002677,002677.SZ,浙江美大,家用电器
SZ002678,002678.SZ,珠江钢琴,轻工制造
SZ002679,002679.SZ,福建金森,农林牧渔
SZ002681,002681.SZ,奋达科技,电子
SZ002682,002682.SZ,龙洲股份,交通运输
SZ002683,002683.SZ,广东宏大,基础化工
SZ002685,002685.SZ,华东重机,机械设备
SZ002686,002686.SZ,亿利达,机械设备
SZ002687,002687.SZ,乔治白,纺织服饰
SZ002688,002688.SZ,金河生物,农林牧渔
SZ002689,002689.SZ,ST远智,机械设备
SZ002690,002690.SZ,美亚光电,机械设备
SZ002691,002691.SZ,*ST冀凯,机械设备
SZ002692,002692.SZ,远程股份,电力设备
SZ002693,002693.SZ,双成药业,医药生物
SZ002694,002694.SZ,*ST顾地,建筑材料
SZ002695,002695.SZ,煌上煌,食品饮料
SZ002696,002696.SZ,百洋股份,农林牧渔
SZ002697,002697.SZ,红旗连锁,商贸零售
SZ002698,002698.SZ,博实股份,机械设备
SZ002700,002700.SZ,万憬能源,公用事业
SZ002701,002701.SZ,奥瑞金,轻工制造
SZ002702,002702.SZ,海欣食品,食品饮料
SZ002703,002703.SZ,浙江世宝,汽车
SZ002705,002705.SZ,新宝股份,家用电器
SZ002706,002706.SZ,良信股份,电力设备
SZ002707,002707.SZ,众信旅游,社会服务
SZ002708,002708.SZ,光洋股份,汽车
SZ002709,002709.SZ,天赐材料,电力设备
SZ002712,002712.SZ,思美传媒,传媒
SZ002713,002713.SZ,东易日盛,建筑装饰
SZ002714,002714.SZ,牧原股份,农林牧渔
SZ002715,002715.SZ,登云股份,汽车
SZ002716,002716.SZ,湖南白银,有色金属
SZ002717,002717.SZ,*ST岭南,建筑装饰
SZ002718,002718.SZ,友邦吊顶,建筑材料
SZ002719,002719.SZ,ST麦趣,食品饮料
SZ002721,002721.SZ,金一文化,纺织服饰
SZ002722,002722.SZ,物产金轮,机械设备
SZ002723,002723.SZ,小崧股份,家用电器
SZ002724,002724.SZ,海洋王,家用电器
SZ002725,002725.SZ,跃岭股份,汽车
SZ002726,002726.SZ,ST龙大,食品饮料
SZ002727,002727.SZ,一心堂,医药生物
SZ002728,002728.SZ,特一药业,医药生物
SZ002729,002729.SZ,好利科技,电子
SZ002730,002730.SZ,电光科技,机械设备
SZ002731,002731.SZ,*ST萃华,纺织服饰
SZ002732,002732.SZ,燕塘乳业,食品饮料
SZ002733,002733.SZ,雄韬股份,电力设备
SZ002734,002734.SZ,利民股份,基础化工
SZ002735,002735.SZ,王子新材,轻工制造
SZ002736,002736.SZ,国信证券,非银金融
SZ002737,002737.SZ,葵花药业,医药生物
SZ002738,002738.SZ,中矿资源,有色金属
SZ002739,002739.SZ,儒意电影,传媒
SZ002741,002741.SZ,光华科技,电子
SZ002742,002742.SZ,冀衡医药,医药生物
SZ002743,002743.SZ,ST富煌,建筑装饰
SZ002745,002745.SZ,木林森,电子
SZ002746,002746.SZ,仙坛股份,农林牧渔
SZ002747,002747.SZ,埃斯顿,机械设备
SZ002748,002748.SZ,世龙实业,基础化工
